cv_id,jd_id,cv_group,jd_group,job_title,tfidf_score,sbert_score,bge_score,e5_score,gte_score,section_score,requirement_score,llm_score,pseudo_label_score,method_disagreement,pseudo_label,method_errors
resume_custom_05148,jd_custom_03171,Finance,Marketing,Event Marketing Coordinator / PR - College Graduates Job in Las Vegas,2.9284,36.8137,,,,68.4068,4.6154,,28.1911,31.0143,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03451,Finance,Other,"Oak Creek Ranch School Job Application for Weekend Office Person | Monster.com var MONS_LOG_VARS = {""JobID"":",1.4728,18.8057,,,,59.4029,13.3333,,23.2537,25.162,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02939,Finance,Manufacturing,Restaurant Team Member - West Highway (Venus,3.4297,33.3757,,,,66.6878,3.4615,,26.7387,30.1392,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02755,Finance,Human Resources,Automatic Screw Machine Operators Job in | Monster.com function wrap(EL,0.3709,21.3886,,,,60.6943,1.25,,20.926,28.2335,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02347,Finance,Finance,EXEC ASST II Job in Memphis,3.9754,46.5599,,,,73.28,3.4524,,31.8169,34.2356,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02550,Finance,Healthcare,Entry Level Event Coordinator: Marketing,3.7727,43.0287,,,,71.5143,23.8462,,35.5405,28.8452,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03645,Finance,Sales,Convenience Sub Shop Clerk (Part Time) - Brookville GetGo Job in Brookville,2.0008,33.9901,,,,66.9951,22.6667,,31.4132,27.168,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02783,Finance,Legal,Executive Director Senior Legal Counsel (Patent Litigation) Job in Dallas,2.1951,28.3322,,,,64.1661,23.125,,29.4546,25.7507,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02160,Finance,Customer Support,Security Officer (Festus,1.8855,23.805,,,,61.9025,13.75,,25.3358,25.9719,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02249,Finance,Education,"Confidential Job Application for Temporary FT Forestry Worker | Monster.com var MONS_LOG_VARS = {""JobID"":",0.8913,26.5044,,,,63.2522,1.7308,,23.0947,29.2897,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02031,Finance,Creative Media,Claims Examiner-Workers' Compensation Job in Dallas,2.556,18.1124,,,,59.0562,2.5,,20.5561,26.6974,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02735,Finance,Hospitality,Line Cook Job in Oak Brook,1.5847,21.3743,,,,60.6872,2.8571,,21.6258,27.5667,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02823,Finance,Logistics,Security Officer Job in California US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,2.274,23.9298,,,,61.9649,13.0,,25.2922,25.9979,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03347,Finance,Operations,Quality Engineer Job in Dayton,3.0349,37.2302,,,,68.6151,3.1482,,28.0071,31.4942,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_00520,Finance,Technology,Flutter Developer,1.7719,36.5662,,,,68.2831,22.7419,,32.3408,27.9064,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02007,Finance,Construction,Special Response Officer - PT & FT Job in Illinois US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,3.1479,28.3027,,,,64.1514,14.1177,,27.4299,26.5585,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03670,Finance,Science,Warranty Adminstrator Job in Omaha,1.0482,32.1318,,,,66.0659,2.9167,,25.5407,30.5367,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02308,Finance,Engineering,Field Service Engineer Job in Boston,1.8366,32.1721,,,,66.086,3.1429,,25.8094,30.2829,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03124,Finance,Marketing,Maintenance Technician Job in Columbus,2.6204,28.0701,,,,64.035,4.6154,,24.8352,28.574,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03450,Finance,Other,Monster,0.9658,0.5296,,,,50.2648,24.6552,,19.1039,23.6348,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02913,Finance,Manufacturing,"CyberCoders Job Application for Superintendent - Civil Construction | Monster.com var MONS_LOG_VARS = {""JobID"":",4.0687,52.2251,,,,76.1126,2.5,,33.7266,36.485,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02762,Finance,Human Resources,"intiGrow Job Application for Mail Clerk | Monster.com var MONS_LOG_VARS = {""JobID"":",1.084,27.8133,,,,63.9066,22.0,,28.701,26.1268,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02434,Finance,Finance,Client Manager-Property & Casualty at Willis Towers Watson Job in Dallas,6.0149,43.5238,,,,71.7619,22.5,,35.9502,28.3835,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02641,Finance,Healthcare,Firefighter/EMT/Paramedic Job in Arizona US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,3.3301,14.8601,,,,57.43,14.4444,,22.5162,23.8806,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03601,Finance,Sales,Restaurant Manager for GROWING CASUAL CONCEPT OPENING UNITS IN Tampa Area Job in Clearwater,2.6879,31.9293,,,,65.9646,23.75,,31.0829,26.3154,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02773,Finance,Legal,Senior Administrative Assistant/Legal Assistant Job in Houston,2.9484,33.6977,,,,66.8489,3.8889,,26.846,30.2506,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02055,Finance,Customer Support,Food Server Job in San Pablo,1.6692,26.7796,,,,63.3898,21.6667,,28.3763,25.7344,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02238,Finance,Education,Instructional Designer Job in Memphis,2.4118,44.1478,,,,72.0739,22.1154,,35.1872,29.9222,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02037,Finance,Creative Media,"Matrix Resources Job Application for Independent Designer - FinOps Content and Design Specialist | Monster.com var MONS_LOG_VARS = {""JobID"":",1.271,39.8595,,,,69.9298,2.3333,,28.3484,33.0227,uncertain_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02739,Finance,Hospitality,Bartenders Job in Woodbridge,0.8282,24.7537,,,,62.3769,5.0,,23.2397,28.1009,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02871,Finance,Logistics,CDL Shuttle Driver,2.0336,32.8575,,,,66.4288,15.0,,29.08,27.9223,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03390,Finance,Operations,Project Manager Job in Atlanta,3.8309,49.1653,,,,74.5826,23.6487,,37.8069,30.7478,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_00714,Finance,Technology,Backend Developer,3.0935,41.5589,,,,67.8202,18.5404,,32.7532,28.219,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02026,Finance,Construction,"CyberCoders Job Application for Construction Superintendent (Multi-Family) | Monster.com var MONS_LOG_VARS = {""JobID"":",1.3843,34.4214,,,,67.2107,24.0,,31.7541,27.3663,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_02295,Finance,Engineering,Program Assistant / Analyst at EOUSA Office of Legal and Victim Programs Job in Washington,3.9128,30.5854,,,,65.2927,3.8889,,25.92,29.1071,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03210,Finance,Marketing,Litigation Legal Secretary - Indianapolis Job in Indianapolis,2.0389,38.2923,,,,69.1461,2.7778,,28.0638,32.1924,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_05148,jd_custom_03465,Finance,Other,Police Examinations Job in Chillicothe,0.8346,2.7492,,,,51.3746,2.5,,14.3646,24.688,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_03392,Banking,Operations,Soil Operator Job in Oakland,0.9286,22.4058,,,,61.2029,0.0,,21.1343,28.6475,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_03813,Banking,Technology,Termite Control Technician – Field Service Rep (Entry Level) Job in Fort Myers,1.5215,26.3127,,,,63.1564,1.8571,,23.2119,29.0498,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_02017,Banking,Construction,General Laborer ( G ) Job in Las Vegas,0.3198,22.3444,,,,61.1722,0.7143,,21.1377,28.6049,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_03668,Banking,Science,Bilingual Accounts Payable Specialist Job in Atlanta,2.1225,34.8302,,,,67.4151,20.0,,31.092,27.6623,good_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_03671,Banking,Security,Command Center Officer - Work at Major Brewery in Milwaukee! Job in Wisconsin US body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,1.6668,15.2513,,,,57.6256,1.5625,,19.0265,26.5235,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_02003,Banking,Administrative,Office Clerk Job in Green Valley,2.0447,33.4622,,,,66.7311,20.0,,30.5595,27.3338,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_02296,Banking,Engineering,Cryptologic Linguist Job in Johnstown body { margin:px; overflow: visible !important; } #ejb_header { color: #; font-family: Verdana,3.3393,18.0336,,,,59.0168,0.9375,,20.3318,26.8744,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_03136,Banking,Marketing,Sr Utility Coordinator Job in Atlanta,2.03,21.6083,,,,60.8041,1.9231,,21.5914,27.7316,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_03462,Banking,Other,"Pennsylvania Tool & Gages Inc. Job Application for Machinists/Operators | Monster.com var MONS_LOG_VARS = {""JobID"":",1.2713,23.0424,,,,61.5212,1.0,,21.7087,28.4801,average_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
resume_custom_04268,jd_custom_03029,Banking,Manufacturing,Maintenance Technician Job in Atlanta,0.4741,25.5788,,,,62.7894,1.1364,,22.4947,29.2931,bad_candidate,"bge_score: Skipped by method selection.; e5_score: Skipped by method selection.; gte_score: Skipped by method selection.; llm_score: Skipped by default because 10,000 local LLM calls are too slow. Rerun with --include-llm if needed."
